"timestamp","instance","resource","value"
"2020-07-29 15:36:41","1","3316","4.11"
"2020-07-29 15:39:33","2","3307","2.15"
"2020-07-29 15:39:33","2","3306","0.25"
"2020-07-29 15:39:33","2","3316","4.12"
"2020-07-29 15:40:16","4","3303","23.0"
"2020-07-29 15:40:16","4","3304","30.1"
"2020-07-29 15:40:16","4","3305","3.3"
"2020-07-29 15:40:16","4","3306","2.63"
"2020-07-29 15:40:17","4","3308","944.8"
"2020-07-29 15:40:17","4","3316","4.15"
"2020-07-29 15:50:32","2","3307","2.18"
"2020-07-29 15:50:32","2","3305","3.19"
"2020-07-29 15:50:33","2","3306","0.25"
"2020-07-29 15:50:33","2","3316","4.12"
"2020-07-29 15:50:43","1","3303","26.1"
"2020-07-29 15:50:43","1","3304","31.4"
"2020-07-29 15:50:43","1","3307","0.17"
"2020-07-29 15:50:43","1","3305","1.69"
"2020-07-29 15:50:43","1","3306","1.29"
"2020-07-29 15:50:44","1","3308","944.5"
"2020-07-29 15:50:44","1","3316","4.13"
"2020-07-29 15:54:19","4","3303","23.0"
"2020-07-29 15:54:19","4","3304","30.1"
"2020-07-29 15:54:19","4","3307","1.71"
"2020-07-29 15:54:19","4","3305","3.29"
"2020-07-29 15:54:19","4","3306","1.9"
"2020-07-29 15:54:20","4","3316","4.15"
"2020-07-29 16:02:37","1","3304","31.4"
"2020-07-29 16:02:38","1","3307","0.17"
"2020-07-29 16:02:38","1","3305","1.69"
"2020-07-29 16:02:38","1","3306","1.19"
"2020-07-29 16:02:38","1","3308","944.5"
"2020-07-29 16:02:38","1","3316","4.12"
"2020-07-29 16:04:53","2","3303","15.8"
"2020-07-29 16:04:53","2","3304","44.5"
"2020-07-29 16:04:53","2","3307","2.19"
"2020-07-29 16:04:53","2","3305","3.18"
"2020-07-29 16:04:54","2","3306","0.28"
"2020-07-29 16:04:54","2","3308","945.3"
"2020-07-29 16:04:54","2","3316","4.12"
"2020-07-29 16:05:26","4","3303","22.0"
"2020-07-29 16:05:27","4","3304","33.1"
"2020-07-29 16:05:27","4","3305","3.3"
"2020-07-29 16:05:27","4","3306","1.47"
"2020-07-29 16:05:27","4","3308","944.9"
"2020-07-29 16:05:27","4","3316","4.15"
"2020-07-29 16:16:22","2","3304","49.0"
"2020-07-29 16:16:23","2","3307","2.2"
"2020-07-29 16:16:23","2","3305","3.17"
"2020-07-29 16:16:23","2","3306","0.28"
"2020-07-29 16:16:23","2","3308","945.3"
"2020-07-29 16:16:23","2","3316","4.08"
"2020-07-29 16:16:39","1","3304","32.8"
"2020-07-29 16:16:39","1","3307","0.17"
"2020-07-29 16:16:39","1","3305","1.68"
"2020-07-29 16:16:39","1","3306","0.35"
"2020-07-29 16:16:40","1","3308","944.7"
"2020-07-29 16:16:40","1","3316","4.1"
"2020-07-29 16:17:20","4","3303","22.0"
"2020-07-29 16:17:21","4","3304","33.1"
"2020-07-29 16:17:21","4","3307","1.72"
"2020-07-29 16:17:21","4","3305","3.29"
"2020-07-29 16:17:21","4","3306","1.59"
"2020-07-29 16:17:21","4","3308","944.9"
"2020-07-29 16:17:21","4","3316","4.13"
"2020-07-29 16:27:21","2","3303","14.7"
"2020-07-29 16:27:21","2","3304","49.0"
"2020-07-29 16:27:21","2","3307","2.21"
"2020-07-29 16:27:22","2","3305","3.18"
"2020-07-29 16:27:22","2","3306","0.28"
"2020-07-29 16:27:22","2","3308","945.5"
"2020-07-29 16:27:22","2","3316","4.1"
"2020-07-29 16:29:14","4","3303","16.9"
"2020-07-29 16:29:15","4","3304","45.1"
"2020-07-29 16:29:15","4","3307","1.73"
"2020-07-29 16:29:15","4","3305","3.3"
"2020-07-29 16:29:15","4","3306","0.38"
"2020-07-29 16:29:15","4","3308","945.1"
"2020-07-29 16:29:15","4","3316","4.11"
"2020-07-29 16:31:36","1","3303","23.5"
"2020-07-29 16:31:36","1","3304","32.8"
"2020-07-29 16:31:36","1","3307","0.17"
"2020-07-29 16:31:37","1","3305","1.68"
"2020-07-29 16:31:37","1","3306","0.38"
"2020-07-29 16:31:37","1","3308","944.8"
"2020-07-29 16:31:37","1","3316","4.07"
"2020-07-29 16:38:20","2","3303","14.3"
"2020-07-29 16:38:20","2","3304","50.2"
"2020-07-29 16:38:20","2","3307","2.22"
"2020-07-29 16:38:21","2","3306","0.28"
"2020-07-29 16:38:21","2","3308","945.6"
"2020-07-29 16:38:21","2","3316","4.08"
"2020-07-29 16:40:35","3","3307","1.55"
"2020-07-29 16:41:04","4","3303","16.9"
"2020-07-29 16:41:04","4","3304","45.1"
"2020-07-29 16:41:04","4","3307","1.74"
"2020-07-29 16:41:05","4","3305","3.29"
"2020-07-29 16:41:05","4","3306","0.25"
"2020-07-29 16:41:05","4","3308","945.1"
"2020-07-29 16:41:05","4","3316","4.1"
"2020-07-29 16:42:18","1","3303","14.7"
"2020-07-29 16:42:19","1","3304","52.9"
"2020-07-29 16:42:19","1","3307","0.17"
"2020-07-29 16:42:19","1","3305","1.69"
"2020-07-29 16:42:19","1","3306","0.35"
"2020-07-29 16:42:19","1","3308","944.9"
"2020-07-29 16:42:19","1","3316","4.07"
"2020-07-29 16:52:40","2","3303","14.3"
"2020-07-29 16:52:40","2","3304","50.2"
"2020-07-29 16:52:40","2","3307","2.23"
"2020-07-29 16:52:40","2","3305","3.17"
"2020-07-29 16:52:41","2","3306","0.25"
"2020-07-29 16:52:41","2","3308","945.6"
"2020-07-29 16:52:41","2","3316","4.1"
"2020-07-29 16:52:53","4","3303","16.6"
"2020-07-29 16:52:53","4","3304","45.3"
"2020-07-29 16:52:53","4","3307","1.75"
"2020-07-29 16:52:53","4","3305","3.3"
"2020-07-29 16:52:53","4","3306","0.25"
"2020-07-29 16:52:53","4","3308","945.2"
"2020-07-29 16:52:54","4","3316","4.1"
"2020-07-29 16:57:13","1","3303","14.7"
"2020-07-29 16:57:14","1","3304","52.9"
"2020-07-29 16:57:14","1","3307","0.17"
"2020-07-29 16:57:14","1","3305","1.69"
"2020-07-29 16:57:14","1","3306","0.33"
"2020-07-29 16:57:14","1","3308","944.9"
"2020-07-29 16:57:14","1","3316","4.07"
"2020-07-29 17:02:49","3","3304","65.8"
"2020-07-29 17:02:50","3","3306","0.12"
"2020-07-29 17:04:48","2","3303","13.5"
"2020-07-29 17:04:48","2","3304","55.8"
"2020-07-29 17:04:49","2","3305","3.18"
"2020-07-29 17:04:49","2","3306","0.25"
"2020-07-29 17:04:49","2","3308","945.6"
"2020-07-29 17:04:49","2","3316","4.07"
"2020-07-29 17:07:48","4","3303","16.6"
"2020-07-29 17:07:48","4","3304","45.3"
"2020-07-29 17:07:48","4","3307","1.76"
"2020-07-29 17:07:48","4","3305","3.3"
"2020-07-29 17:07:49","4","3306","0.23"
"2020-07-29 17:07:49","4","3308","945.2"
"2020-07-29 17:07:49","4","3316","4.08"
"2020-07-29 17:11:08","1","3303","14.4"
"2020-07-29 17:11:08","1","3304","52.7"
"2020-07-29 17:11:09","1","3307","0.18"
"2020-07-29 17:11:09","1","3305","1.68"
"2020-07-29 17:11:09","1","3306","0.3"
"2020-07-29 17:11:09","1","3308","945.0"
"2020-07-29 17:11:09","1","3316","4.06"
"2020-07-29 17:19:35","4","3303","13.6"
"2020-07-29 17:19:35","4","3304","60.1"
"2020-07-29 17:19:36","4","3307","1.76"
"2020-07-29 17:19:36","4","3305","3.3"
"2020-07-29 17:19:36","4","3306","0.2"
"2020-07-29 17:19:36","4","3308","945.2"
"2020-07-29 17:19:36","4","3316","4.08"
"2020-07-29 17:20:09","2","3303","13.5"
"2020-07-29 17:20:09","2","3304","55.8"
"2020-07-29 17:20:09","2","3307","2.28"
"2020-07-29 17:20:10","2","3305","3.17"
"2020-07-29 17:20:10","2","3306","0.23"
"2020-07-29 17:20:10","2","3308","945.7"
"2020-07-29 17:20:10","2","3316","4.1"
"2020-07-29 17:21:47","1","3303","14.4"
"2020-07-29 17:21:47","1","3304","52.7"
"2020-07-29 17:21:47","1","3307","0.18"
"2020-07-29 17:21:48","1","3305","1.69"
"2020-07-29 17:21:48","1","3306","0.28"
"2020-07-29 17:21:48","1","3308","945.0"
"2020-07-29 17:21:48","1","3316","4.05"
"2020-07-29 17:31:07","2","3303","12.2"
"2020-07-29 17:31:07","2","3307","2.29"
"2020-07-29 17:31:07","2","3305","3.17"
"2020-07-29 17:31:07","2","3306","0.2"
"2020-07-29 17:31:08","2","3308","945.8"
"2020-07-29 17:31:08","2","3316","4.08"
"2020-07-29 17:31:23","4","3303","13.6"
"2020-07-29 17:31:23","4","3304","60.1"
"2020-07-29 17:31:23","4","3307","1.77"
"2020-07-29 17:31:23","4","3305","3.29"
"2020-07-29 17:31:23","4","3306","0.17"
"2020-07-29 17:31:23","4","3308","945.4"
"2020-07-29 17:31:23","4","3316","4.07"
"2020-07-29 17:33:34","1","3303","11.8"
"2020-07-29 17:33:34","1","3304","78.8"
"2020-07-29 17:33:34","1","3307","0.18"
"2020-07-29 17:33:34","1","3305","1.69"
"2020-07-29 17:33:34","1","3306","0.25"
"2020-07-29 17:33:35","1","3308","945.0"
"2020-07-29 17:33:35","1","3316","4.05"
"2020-07-29 17:36:19","3","3316","3.26"
"2020-07-29 17:43:14","2","3303","12.2"
"2020-07-29 17:43:15","2","3304","68.0"
"2020-07-29 17:43:15","2","3307","2.3"
"2020-07-29 17:43:15","2","3305","3.16"
"2020-07-29 17:43:15","2","3306","0.2"
"2020-07-29 17:43:15","2","3308","945.9"
"2020-07-29 17:43:16","2","3316","4.08"
"2020-07-29 17:46:16","4","3303","11.1"
"2020-07-29 17:46:17","4","3304","77.8"
"2020-07-29 17:46:17","4","3307","1.78"
"2020-07-29 17:46:17","4","3305","3.3"
"2020-07-29 17:46:17","4","3306","0.15"
"2020-07-29 17:46:17","4","3308","945.5"
"2020-07-29 17:46:17","4","3316","4.07"
"2020-07-29 17:46:19","1","3303","11.8"
"2020-07-29 17:46:20","1","3304","78.8"
"2020-07-29 17:46:20","1","3307","0.18"
"2020-07-29 17:46:20","1","3305","1.69"
"2020-07-29 17:46:20","1","3306","0.23"
"2020-07-29 17:46:20","1","3308","945.3"
"2020-07-29 17:46:20","1","3316","4.05"
"2020-07-29 17:58:03","4","3303","11.1"
"2020-07-29 17:58:03","4","3304","77.8"
"2020-07-29 17:58:03","4","3307","1.78"
"2020-07-29 17:58:04","4","3305","3.3"
"2020-07-29 17:58:04","4","3306","0.15"
"2020-07-29 17:58:04","4","3308","945.5"
"2020-07-29 17:58:04","4","3316","4.07"
"2020-07-29 17:58:35","2","3304","83.4"
"2020-07-29 17:58:35","2","3307","2.31"
"2020-07-29 17:58:35","2","3305","3.17"
"2020-07-29 17:58:35","2","3308","946.0"
"2020-07-29 17:58:35","2","3316","4.08"
"2020-07-29 17:59:05","1","3303","10.2"
"2020-07-29 17:59:05","1","3304","91.9"
"2020-07-29 17:59:05","1","3307","0.18"
"2020-07-29 17:59:05","1","3305","1.68"
"2020-07-29 17:59:06","1","3306","0.2"
"2020-07-29 17:59:06","1","3308","945.3"
"2020-07-29 17:59:06","1","3316","4.05"
"2020-07-29 18:03:12","3","3304","83.2"
"2020-07-29 18:03:13","3","3306","0.07"
"2020-07-29 18:11:50","1","3303","10.2"
"2020-07-29 18:11:51","1","3307","0.19"
"2020-07-29 18:11:51","1","3305","1.69"
"2020-07-29 18:11:51","1","3306","0.2"
"2020-07-29 18:11:51","1","3308","945.4"
"2020-07-29 18:11:51","1","3316","4.03"
"2020-07-29 18:11:57","4","3303","9.6"
"2020-07-29 18:11:57","4","3304","86.3"
"2020-07-29 18:11:57","4","3307","1.79"
"2020-07-29 18:11:57","4","3305","3.3"
"2020-07-29 18:11:58","4","3306","0.15"
"2020-07-29 18:11:58","4","3308","945.6"
"2020-07-29 18:11:58","4","3316","4.06"
"2020-07-29 18:13:54","2","3303","10.5"
"2020-07-29 18:13:54","2","3304","83.4"
"2020-07-29 18:13:54","2","3307","2.31"
"2020-07-29 18:13:55","2","3305","3.16"
"2020-07-29 18:13:55","2","3306","0.2"
"2020-07-29 18:13:55","2","3308","946.1"
"2020-07-29 18:13:55","2","3316","4.1"
"2020-07-29 18:15:41","3","3303","9.5"
"2020-07-29 18:15:41","3","3304","86.7"
"2020-07-29 18:15:41","3","3307","1.6"
"2020-07-29 18:15:41","3","3305","1.57"
"2020-07-29 18:15:42","3","3308","946.0"
"2020-07-29 18:22:28","1","3303","9.1"
"2020-07-29 18:22:28","1","3304","94.7"
"2020-07-29 18:22:28","1","3307","0.19"
"2020-07-29 18:22:29","1","3305","1.68"
"2020-07-29 18:22:29","1","3306","0.2"
"2020-07-29 18:22:29","1","3308","945.5"
"2020-07-29 18:22:29","1","3316","4.03"
"2020-07-29 18:22:35","4","3303","9.6"
"2020-07-29 18:22:35","4","3304","86.3"
"2020-07-29 18:22:36","4","3307","1.79"
"2020-07-29 18:22:36","4","3305","3.29"
"2020-07-29 18:22:36","4","3306","0.15"
"2020-07-29 18:22:36","4","3308","945.7"
"2020-07-29 18:22:36","4","3316","4.06"
"2020-07-29 18:27:09","3","3304","86.7"
"2020-07-29 18:27:09","3","3307","1.59"
"2020-07-29 18:27:10","3","3305","1.57"
"2020-07-29 18:27:10","3","3306","0.1"
"2020-07-29 18:27:10","3","3308","946.0"
"2020-07-29 18:27:10","3","3316","3.2"
"2020-07-29 18:29:13","2","3303","9.3"
"2020-07-29 18:29:13","2","3304","88.3"
"2020-07-29 18:29:14","2","3307","2.32"
"2020-07-29 18:29:14","2","3305","3.16"
"2020-07-29 18:29:14","2","3306","0.2"
"2020-07-29 18:29:14","2","3308","946.1"
"2020-07-29 18:29:14","2","3316","4.08"
"2020-07-29 18:34:13","1","3303","9.1"
"2020-07-29 18:34:14","1","3304","94.7"
"2020-07-29 18:34:14","1","3307","0.19"
"2020-07-29 18:34:14","1","3305","1.67"
"2020-07-29 18:34:14","1","3306","0.23"
"2020-07-29 18:34:14","1","3308","945.5"
"2020-07-29 18:34:14","1","3316","4.03"
"2020-07-29 18:37:28","4","3303","8.4"
"2020-07-29 18:37:28","4","3304","88.6"
"2020-07-29 18:37:28","4","3307","1.8"
"2020-07-29 18:37:29","4","3305","3.3"
"2020-07-29 18:37:29","4","3306","0.15"
"2020-07-29 18:37:29","4","3308","945.7"
"2020-07-29 18:37:29","4","3316","4.06"
"2020-07-29 18:43:31","2","3303","9.3"
"2020-07-29 18:43:31","2","3304","88.3"
"2020-07-29 18:43:31","2","3307","2.33"
"2020-07-29 18:43:32","2","3305","3.15"
"2020-07-29 18:43:32","2","3306","0.2"
"2020-07-29 18:43:32","2","3308","946.2"
"2020-07-29 18:43:32","2","3316","4.06"
"2020-07-29 18:43:53","3","3304","87.7"
"2020-07-29 18:43:54","3","3316","3.19"
"2020-07-29 18:44:51","1","3303","8.0"
"2020-07-29 18:44:51","1","3304","97.6"
"2020-07-29 18:44:51","1","3307","0.19"
"2020-07-29 18:44:52","1","3305","1.67"
"2020-07-29 18:44:52","1","3306","0.23"
"2020-07-29 18:44:52","1","3308","945.6"
"2020-07-29 18:44:52","1","3316","4.03"
"2020-07-29 18:48:06","4","3303","8.4"
"2020-07-29 18:48:06","4","3304","88.6"
"2020-07-29 18:48:06","4","3307","1.8"
"2020-07-29 18:48:07","4","3305","3.3"
"2020-07-29 18:48:07","4","3306","0.15"
"2020-07-29 18:48:07","4","3308","945.9"
"2020-07-29 18:48:07","4","3316","4.06"
"2020-07-29 18:56:36","1","3303","8.0"
"2020-07-29 18:56:37","1","3304","97.6"
"2020-07-29 18:56:37","1","3307","0.19"
"2020-07-29 18:56:37","1","3305","1.67"
"2020-07-29 18:56:37","1","3306","0.23"
"2020-07-29 18:56:37","1","3308","945.8"
"2020-07-29 18:56:37","1","3316","4.03"
"2020-07-29 18:56:39","2","3303","8.0"
"2020-07-29 18:56:39","3","3304","90.3"
"2020-07-29 18:56:39","2","3304","90.7"
"2020-07-29 18:56:39","2","3307","2.34"
"2020-07-29 18:56:39","2","3305","3.13"
"2020-07-29 18:56:40","2","3306","0.2"
"2020-07-29 18:56:40","2","3308","946.5"
"2020-07-29 18:56:40","3","3308","946.3"
"2020-07-29 18:56:40","2","3316","4.05"
"2020-07-29 18:56:40","3","3316","3.2"
"2020-07-29 18:59:52","4","3303","7.5"
"2020-07-29 18:59:52","4","3304","91.6"
"2020-07-29 18:59:52","4","3307","1.81"
"2020-07-29 18:59:53","4","3305","3.3"
"2020-07-29 18:59:53","4","3306","0.15"
"2020-07-29 18:59:53","4","3308","946.1"
"2020-07-29 18:59:53","4","3316","4.06"
"2020-07-29 19:09:21","1","3303","7.3"
"2020-07-29 19:09:21","1","3304","98.4"
"2020-07-29 19:09:21","1","3307","0.19"
"2020-07-29 19:09:21","1","3305","1.67"
"2020-07-29 19:09:22","1","3306","0.23"
"2020-07-29 19:09:22","1","3308","946.0"
"2020-07-29 19:09:22","1","3316","4.02"
"2020-07-29 19:09:47","2","3303","8.0"
"2020-07-29 19:09:47","2","3304","90.7"
"2020-07-29 19:09:47","2","3307","2.35"
"2020-07-29 19:09:47","2","3305","3.13"
"2020-07-29 19:09:47","2","3306","0.2"
"2020-07-29 19:09:47","2","3308","946.7"
"2020-07-29 19:09:48","2","3316","4.07"
"2020-07-29 19:11:12","3","3306","0.23"
"2020-07-29 19:11:38","4","3303","7.5"
"2020-07-29 19:11:38","4","3304","91.6"
"2020-07-29 19:11:38","4","3307","1.82"
"2020-07-29 19:11:38","4","3305","3.29"
"2020-07-29 19:11:39","4","3306","0.15"
"2020-07-29 19:11:39","4","3308","946.4"
"2020-07-29 19:11:39","4","3316","4.05"
"2020-07-29 19:23:13","1","3303","7.3"
"2020-07-29 19:23:14","1","3304","98.4"
"2020-07-29 19:23:14","1","3307","0.19"
"2020-07-29 19:23:14","1","3305","1.67"
"2020-07-29 19:23:14","1","3306","0.23"
"2020-07-29 19:23:14","1","3308","946.2"
"2020-07-29 19:23:14","1","3316","4.02"
"2020-07-29 19:24:24","3","3304","92.0"
"2020-07-29 19:25:05","2","3303","7.2"
"2020-07-29 19:25:06","2","3304","92.3"
"2020-07-29 19:25:06","2","3305","3.12"
"2020-07-29 19:25:06","2","3306","0.23"
"2020-07-29 19:25:06","2","3308","946.9"
"2020-07-29 19:25:06","2","3316","4.07"
"2020-07-29 19:26:30","4","3303","6.9"
"2020-07-29 19:26:31","4","3304","93.2"
"2020-07-29 19:26:31","4","3307","1.83"
"2020-07-29 19:26:31","4","3305","3.29"
"2020-07-29 19:26:31","4","3306","0.15"
"2020-07-29 19:26:31","4","3308","946.5"
"2020-07-29 19:26:31","4","3316","4.05"
"2020-07-29 19:37:33","3","3304","92.4"
"2020-07-29 19:37:33","3","3307","1.61"
"2020-07-29 19:37:34","3","3316","3.19"
"2020-07-29 19:38:05","1","3303","6.8"
"2020-07-29 19:38:05","1","3304","99.9"
"2020-07-29 19:38:05","1","3307","0.19"
"2020-07-29 19:38:05","1","3305","1.66"
"2020-07-29 19:38:06","1","3306","0.23"
"2020-07-29 19:38:06","1","3308","946.4"
"2020-07-29 19:38:06","1","3316","4.02"
"2020-07-29 19:39:16","4","3303","6.9"
"2020-07-29 19:39:16","4","3304","93.2"
"2020-07-29 19:39:16","4","3307","1.83"
"2020-07-29 19:39:16","4","3305","3.29"
"2020-07-29 19:39:16","4","3306","0.15"
"2020-07-29 19:39:16","4","3308","946.6"
"2020-07-29 19:39:16","4","3316","4.05"
"2020-07-29 19:39:23","2","3303","7.2"
"2020-07-29 19:39:23","2","3304","92.3"
"2020-07-29 19:39:23","2","3307","2.35"
"2020-07-29 19:39:23","2","3305","3.1"
"2020-07-29 19:39:23","2","3306","0.23"
"2020-07-29 19:39:24","2","3308","947.0"
"2020-07-29 19:39:24","2","3316","4.05"
"2020-07-29 19:51:01","4","3303","6.4"
"2020-07-29 19:51:01","4","3304","94.2"
"2020-07-29 19:51:02","4","3307","1.83"
"2020-07-29 19:51:02","4","3305","3.29"
"2020-07-29 19:51:02","4","3306","0.15"
"2020-07-29 19:51:02","4","3308","946.6"
"2020-07-29 19:51:02","4","3316","4.05"
"2020-07-29 19:51:44","3","3303","6.5"
"2020-07-29 19:51:44","3","3304","93.2"
"2020-07-29 19:51:45","3","3307","1.61"
"2020-07-29 19:51:45","3","3306","0.38"
"2020-07-29 19:52:32","2","3303","6.1"
"2020-07-29 19:52:32","2","3304","93.9"
"2020-07-29 19:52:32","2","3307","2.36"
"2020-07-29 19:52:33","2","3305","3.11"
"2020-07-29 19:52:33","2","3306","0.23"
"2020-07-29 19:52:33","2","3308","947.1"
"2020-07-29 19:52:33","2","3316","4.07"
"2020-07-29 19:52:56","1","3303","6.8"
"2020-07-29 19:52:57","1","3304","99.9"
"2020-07-29 19:52:57","1","3307","0.19"
"2020-07-29 19:52:57","1","3305","1.66"
"2020-07-29 19:52:57","1","3306","0.23"
"2020-07-29 19:52:57","1","3308","946.5"
"2020-07-29 19:52:57","1","3316","4.02"
"2020-07-29 20:03:46","4","3303","6.4"
"2020-07-29 20:03:46","4","3304","94.2"
"2020-07-29 20:03:47","4","3307","1.83"
"2020-07-29 20:03:47","4","3305","3.28"
"2020-07-29 20:03:47","4","3306","0.15"
"2020-07-29 20:03:47","4","3308","946.8"
"2020-07-29 20:03:47","4","3316","4.05"
"2020-07-29 20:04:41","1","3303","6.2"
"2020-07-29 20:04:42","1","3304","99.9"
"2020-07-29 20:04:42","1","3307","0.19"
"2020-07-29 20:04:42","1","3305","1.67"
"2020-07-29 20:04:42","1","3306","0.25"
"2020-07-29 20:04:42","1","3308","946.7"
"2020-07-29 20:04:42","1","3316","4.01"
"2020-07-29 20:05:15","3","3303","6.5"
"2020-07-29 20:05:15","3","3307","1.63"
"2020-07-29 20:05:15","3","3305","1.59"
"2020-07-29 20:05:16","3","3306","0.38"
"2020-07-29 20:05:16","3","3308","947.1"
"2020-07-29 20:05:39","2","3303","6.1"
"2020-07-29 20:05:40","2","3304","93.9"
"2020-07-29 20:05:40","2","3307","2.37"
"2020-07-29 20:05:40","2","3305","3.1"
"2020-07-29 20:05:40","2","3306","0.23"
"2020-07-29 20:05:40","2","3308","947.3"
"2020-07-29 20:15:18","1","3303","6.2"
"2020-07-29 20:15:19","1","3304","99.9"
"2020-07-29 20:15:19","1","3307","0.19"
"2020-07-29 20:15:19","1","3305","1.66"
"2020-07-29 20:15:19","1","3306","0.25"
"2020-07-29 20:15:19","1","3308","946.8"
"2020-07-29 20:15:19","1","3316","4.01"
"2020-07-29 20:16:36","2","3303","6.0"
"2020-07-29 20:16:36","2","3304","93.9"
"2020-07-29 20:16:36","2","3307","2.38"
"2020-07-29 20:16:36","2","3305","3.11"
"2020-07-29 20:16:36","2","3306","0.23"
"2020-07-29 20:16:36","2","3308","947.4"
"2020-07-29 20:16:37","2","3316","4.07"
"2020-07-29 20:18:39","4","3303","5.9"
"2020-07-29 20:18:39","4","3304","94.9"
"2020-07-29 20:18:39","4","3307","1.84"
"2020-07-29 20:18:39","4","3305","3.28"
"2020-07-29 20:18:39","4","3306","0.17"
"2020-07-29 20:18:39","4","3308","946.9"
"2020-07-29 20:18:40","4","3316","4.05"
"2020-07-29 20:19:06","3","3303","6.3"
"2020-07-29 20:19:06","3","3307","1.63"
"2020-07-29 20:19:07","3","3306","0.43"
"2020-07-29 20:19:07","3","3316","3.17"
"2020-07-29 20:29:10","1","3303","5.7"
"2020-07-29 20:29:11","1","3304","99.9"
"2020-07-29 20:29:11","1","3307","0.19"
"2020-07-29 20:29:11","1","3305","1.65"
"2020-07-29 20:29:11","1","3306","0.25"
"2020-07-29 20:29:11","1","3308","946.7"
"2020-07-29 20:29:11","1","3316","4.01"
"2020-07-29 20:30:24","4","3303","5.9"
"2020-07-29 20:30:24","4","3304","94.9"
"2020-07-29 20:30:24","4","3307","1.85"
"2020-07-29 20:30:25","4","3305","3.28"
"2020-07-29 20:30:25","4","3306","0.17"
"2020-07-29 20:30:25","4","3308","947.0"
"2020-07-29 20:30:25","4","3316","4.05"
"2020-07-29 20:30:53","2","3303","6.0"
"2020-07-29 20:30:53","2","3304","93.9"
"2020-07-29 20:30:53","2","3307","2.39"
"2020-07-29 20:30:53","2","3305","3.11"
"2020-07-29 20:30:53","2","3306","0.23"
"2020-07-29 20:30:54","2","3308","947.5"
"2020-07-29 20:30:54","2","3316","4.07"
"2020-07-29 20:32:37","3","3307","1.62"
"2020-07-29 20:32:37","3","3306","0.45"
"2020-07-29 20:32:37","3","3308","947.2"
"2020-07-29 20:32:37","3","3316","3.17"
"2020-07-29 20:40:55","1","3303","5.7"
"2020-07-29 20:40:55","1","3304","99.9"
"2020-07-29 20:40:56","1","3307","0.2"
"2020-07-29 20:40:56","1","3305","1.64"
"2020-07-29 20:40:56","1","3306","0.25"
"2020-07-29 20:40:56","1","3308","947.0"
"2020-07-29 20:40:56","1","3316","4.0"
"2020-07-29 20:42:57","3","3303","5.9"
"2020-07-29 20:42:57","3","3307","1.63"
"2020-07-29 20:42:57","3","3305","1.59"
"2020-07-29 20:42:58","3","3308","947.4"
"2020-07-29 20:42:58","3","3316","3.17"
"2020-07-29 20:42:59","2","3303","5.7"
"2020-07-29 20:42:59","2","3304","95.4"
"2020-07-29 20:42:59","2","3307","2.4"
"2020-07-29 20:42:59","2","3305","3.1"
"2020-07-29 20:42:59","2","3306","0.23"
"2020-07-29 20:43:00","2","3308","947.5"
"2020-07-29 20:43:00","2","3316","4.07"
"2020-07-29 20:45:16","4","3303","5.5"
"2020-07-29 20:45:16","4","3304","96.1"
"2020-07-29 20:45:17","4","3307","1.85"
"2020-07-29 20:45:17","4","3305","3.28"
"2020-07-29 20:45:17","4","3306","0.17"
"2020-07-29 20:45:17","4","3308","947.2"
"2020-07-29 20:45:17","4","3316","4.05"
"2020-07-29 20:53:39","1","3303","5.4"
"2020-07-29 20:53:39","1","3304","99.9"
"2020-07-29 20:53:40","1","3307","0.2"
"2020-07-29 20:53:40","1","3305","1.65"
"2020-07-29 20:53:40","1","3306","0.25"
"2020-07-29 20:53:40","1","3308","947.1"
"2020-07-29 20:53:40","1","3316","4.01"
"2020-07-29 20:54:15","2","3303","5.4"
"2020-07-29 20:54:15","2","3304","96.2"
"2020-07-29 20:54:15","2","3307","2.4"
"2020-07-29 20:54:15","2","3305","3.1"
"2020-07-29 20:54:16","2","3306","0.25"
"2020-07-29 20:54:16","2","3308","947.7"
"2020-07-29 20:54:16","2","3316","4.07"
"2020-07-29 20:57:02","4","3303","5.5"
"2020-07-29 20:57:02","4","3304","96.1"
"2020-07-29 20:57:02","4","3307","1.86"
"2020-07-29 20:57:02","4","3305","3.27"
"2020-07-29 20:57:02","4","3306","0.17"
"2020-07-29 20:57:02","4","3308","947.5"
"2020-07-29 20:57:03","4","3316","4.03"
"2020-07-29 20:57:24","3","3303","5.9"
"2020-07-29 20:57:25","3","3304","94.2"
"2020-07-29 20:57:25","3","3307","1.63"
"2020-07-29 20:57:25","3","3305","1.59"
"2020-07-29 20:57:25","3","3306","0.53"
"2020-07-29 20:57:25","3","3308","947.7"
"2020-07-29 20:57:26","3","3316","3.17"
"2020-07-29 21:05:24","1","3303","5.4"
"2020-07-29 21:05:24","1","3304","99.9"
"2020-07-29 21:05:24","1","3307","0.2"
"2020-07-29 21:05:25","1","3305","1.66"
"2020-07-29 21:05:25","1","3306","0.25"
"2020-07-29 21:05:25","1","3308","947.2"
"2020-07-29 21:05:25","1","3316","4.01"
"2020-07-29 21:07:39","4","3303","5.1"
"2020-07-29 21:07:39","4","3304","96.3"
"2020-07-29 21:07:40","4","3307","1.86"
"2020-07-29 21:07:40","4","3305","3.27"
"2020-07-29 21:07:40","4","3306","0.17"
"2020-07-29 21:07:40","4","3308","947.5"
"2020-07-29 21:07:40","4","3316","4.03"
